date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:21:52	2629/2629	---M--	200	added ('OK')	text/javascript	date:Fri,%2024%20Oct%202025%2014:19:12%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/split-text.js	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/split-text.js	(from https://universum-projekt.hr/arhitektura/)
21:21:53	1582/1582	---M--	200	added ('OK')	text/javascript	date:Fri,%2024%20Oct%202025%2014:19:12%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/scroll-end.js	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/scroll-end.js	(from https://universum-projekt.hr/arhitektura/)
21:21:53	1505/1505	---M--	200	added ('OK')	text/javascript	date:Fri,%2024%20Oct%202025%2014:19:12%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/scroll-fill-text.js	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/scroll-fill-text.js	(from https://universum-projekt.hr/arhitektura/)
21:21:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Feb%202026%2020:21:52%20GMT	https://universum-projekt.hr/?p=3410	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/index12fa.html	(from https://universum-projekt.hr/arhitektura/)
21:21:53	4557/4557	---M--	200	added ('OK')	text/javascript	date:Fri,%2024%20Oct%202025%2014:19:12%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/letters-line.js	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/letters-line.js	(from https://universum-projekt.hr/arhitektura/)
21:21:53	2137/2137	---M--	200	added ('OK')	text/javascript	date:Fri,%2024%20Oct%202025%2014:19:12%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/fade-text.js	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/fade-text.js	(from https://universum-projekt.hr/arhitektura/)
21:21:53	1392/1392	---M--	200	added ('OK')	text/javascript	date:Fri,%2024%20Oct%202025%2014:19:12%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/funky-letters.js	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/funky-letters.js	(from https://universum-projekt.hr/arhitektura/)
21:21:54	4445/4445	---M--	200	added ('OK')	text/javascript	date:Fri,%2002%20May%202025%2007:00:30%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp-pro/elementor/elements/assets/js/tcg-depends/contact-form.js	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp-pro/elementor/elements/assets/js/tcg-depends/contact-form.js	(from https://universum-projekt.hr/arhitektura/)
21:21:54	5027/5027	---M--	200	added ('OK')	text/javascript	date:Fri,%2024%20Oct%202025%2014:19:12%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/social-icons.js	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/social-icons.js	(from https://universum-projekt.hr/arhitektura/)
21:21:55	2172/2172	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Feb%202026%2020:21:54%20GMT	https://universum-projekt.hr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Funiversum-projekt.hr%2Fgeodezija%2F	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-json/oembed/1.0/embede4a2.json	(from https://universum-projekt.hr/geodezija/)
21:21:56	2324/2324	---MC-	200	added ('OK')	text/xml	date:Sat,%2014%20Feb%202026%2020:21:55%20GMT	https://universum-projekt.hr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Funiversum-projekt.hr%2Fgeodezija%2F&format=xml	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-json/oembed/1.0/embed15c5	(from https://universum-projekt.hr/geodezija/)
21:21:56	73470/73470	---M--	200	added ('OK')	text/css	date:Mon,%2008%20Dec%202025%2009:13:24%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/css/post-3411.css?ver=1765185204	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/css/post-34114f0e.css	(from https://universum-projekt.hr/geodezija/)
21:21:57	63319/63319	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Feb%202026%2020:21:56%20GMT	https://universum-projekt.hr/wp-json/wp/v2/pages/3411	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-json/wp/v2/pages/3411.json	(from https://universum-projekt.hr/geodezija/)
21:21:57	66426/66426	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Oct%202025%2013:59:04%20GMT	https://universum-projekt.hr/wp-content/uploads/2025/10/geodezija-1-1024x538.jpg	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/2025/10/geodezija-1-1024x538.jpg	(from https://universum-projekt.hr/geodezija/)
21:21:57	54894/54894	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Oct%202025%2014:07:32%20GMT	https://universum-projekt.hr/wp-content/uploads/2025/10/geodezij-2-1024x538.jpg	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/2025/10/geodezij-2-1024x538.jpg	(from https://universum-projekt.hr/geodezija/)
21:21:58	32323/32323	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Oct%202025%2014:09:14%20GMT	https://universum-projekt.hr/wp-content/uploads/2025/10/geodezija-3-1024x538.jpg	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/2025/10/geodezija-3-1024x538.jpg	(from https://universum-projekt.hr/geodezija/)
21:21:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Feb%202026%2020:21:58%20GMT	https://universum-projekt.hr/?p=3411	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/index3e8c.html	(from https://universum-projekt.hr/geodezija/)
21:21:59	2157/2157	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Feb%202026%2020:21:58%20GMT	https://universum-projekt.hr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Funiversum-projekt.hr%2Fo-nama%2F	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-json/oembed/1.0/embed5857.json	(from https://universum-projekt.hr/o-nama/)
21:21:59	2309/2309	---MC-	200	added ('OK')	text/xml	date:Sat,%2014%20Feb%202026%2020:21:59%20GMT	https://universum-projekt.hr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Funiversum-projekt.hr%2Fo-nama%2F&format=xml	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-json/oembed/1.0/embed0008	(from https://universum-projekt.hr/o-nama/)
21:22:00	106/106	---M--	200	added ('OK')	text/css	date:Fri,%2024%20Oct%202025%2014:18:50%20GMT	https://universum-projekt.hr/wp-content/plugins/elementor/assets/lib/animations/styles/zoomIn.min.css?ver=3.32.5	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/elementor/assets/lib/animations/styles/zoomIn.min9287.css	(from https://universum-projekt.hr/o-nama/)
21:22:00	59160/59160	---M--	200	added ('OK')	text/css	date:Mon,%2008%20Dec%202025%2007:38:32%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/css/post-3142.css?ver=1765179512	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/css/post-31428fcf.css	(from https://universum-projekt.hr/o-nama/)
21:22:01	47754/47754	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Feb%202026%2020:22:00%20GMT	https://universum-projekt.hr/wp-json/wp/v2/pages/3142	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-json/wp/v2/pages/3142.json	(from https://universum-projekt.hr/o-nama/)
21:22:01	612210/612210	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Dec%202025%2009:40:43%20GMT	https://universum-projekt.hr/wp-content/uploads/2025/12/Film-studio-321.jpg	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/2025/12/Film-studio-321.jpg	(from https://universum-projekt.hr/o-nama/)
21:22:01	331307/331307	---M--	200	added ('OK')	image/jpeg	date:Sun,%2004%20May%202025%2013:09:29%20GMT	https://universum-projekt.hr/wp-content/uploads/2025/05/arhitektura.jpg	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/2025/05/arhitektura.jpg	(from https://universum-projekt.hr/o-nama/)
21:22:02	14613/14613	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2002%20May%202025%2007:44:50%20GMT	https://universum-projekt.hr/wp-content/uploads/2025/01/sr1.svg	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/2025/01/sr1.svg	(from https://universum-projekt.hr/o-nama/)
21:22:02	19110/19110	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2002%20May%202025%2007:44:52%20GMT	https://universum-projekt.hr/wp-content/uploads/2025/01/sr3.svg	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/2025/01/sr3.svg	(from https://universum-projekt.hr/o-nama/)
21:22:02	105958/105958	---M--	200	added ('OK')	image/png	etag:%2219de6-62b80d34b4e40%22	https://gactur.themescamp.com/inner-pages/wp-content/uploads/sites/7/2025/01/contact-dr-1.png	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/gactur.themescamp.com/inner-pages/wp-content/uploads/sites/7/2025/01/contact-dr-1.png	(from https://universum-projekt.hr/o-nama/)
21:22:02	7066/7066	---M--	200	added ('OK')	text/javascript	date:Fri,%2002%20May%202025%2007:00:30%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp-pro/elementor/elements/assets/js/tcg-depends/wow.min.js	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp-pro/elementor/elements/assets/js/tcg-depends/wow.min.js	(from https://universum-projekt.hr/o-nama/)
21:22:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Feb%202026%2020:22:02%20GMT	https://universum-projekt.hr/?p=3142	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/index908d.html	(from https://universum-projekt.hr/o-nama/)
21:22:03	2970/2970	---M--	200	added ('OK')	text/javascript	date:Fri,%2024%20Oct%202025%2014:19:12%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/image.js	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/image.js	(from https://universum-projekt.hr/o-nama/)
21:22:03	3645/3645	---M--	200	added ('OK')	text/javascript	date:Fri,%2024%20Oct%202025%2014:19:12%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/image-parallax.js	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/image-parallax.js	(from https://universum-projekt.hr/o-nama/)
21:22:03	2405/2405	---M--	200	added ('OK')	text/javascript	date:Fri,%2024%20Oct%202025%2014:19:12%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/float-cursor-animation.js	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/float-cursor-animation.js	(from https://universum-projekt.hr/o-nama/)
21:22:03	1261/1261	---M--	200	added ('OK')	text/javascript	date:Fri,%2024%20Oct%202025%2014:19:12%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/image-scroll-trigger.js	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/image-scroll-trigger.js	(from https://universum-projekt.hr/o-nama/)
21:22:04	11773/11773	---M--	200	added ('OK')	text/javascript	date:Fri,%2024%20Oct%202025%2014:19:12%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/lib/simpleParallax.min.js	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/lib/simpleParallax.min.js	(from https://universum-projekt.hr/o-nama/)
21:22:04	2037/2037	---M--	200	added ('OK')	text/javascript	date:Fri,%2024%20Oct%202025%2014:19:12%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/simple-parallax.js	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/simple-parallax.js	(from https://universum-projekt.hr/o-nama/)
21:22:04	12175/12175	---M--	200	added ('OK')	text/javascript	date:Fri,%2024%20Oct%202025%2014:19:12%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/button.js	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/button.js	(from https://universum-projekt.hr/o-nama/)
21:22:04	18523/18523	---M--	200	added ('OK')	text/javascript	date:Fri,%2024%20Oct%202025%2014:19:12%20GMT	https://universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/lib/lity.js	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/element-camp/elementor/elements/assets/js/lib/lity.js	(from https://universum-projekt.hr/o-nama/)
21:22:05	2162/2162	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Feb%202026%2020:22:04%20GMT	https://universum-projekt.hr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Funiversum-projekt.hr%2Fkontakt%2F	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-json/oembed/1.0/embedfae2.json	(from https://universum-projekt.hr/kontakt/)
21:22:06	2314/2314	---MC-	200	added ('OK')	text/xml	date:Sat,%2014%20Feb%202026%2020:22:05%20GMT	https://universum-projekt.hr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Funiversum-projekt.hr%2Fkontakt%2F&format=xml	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-json/oembed/1.0/embed0374	(from https://universum-projekt.hr/kontakt/)
21:22:06	301/301	---M--	200	added ('OK')	text/css	date:Fri,%2024%20Oct%202025%2014:18:49%20GMT	https://universum-projekt.hr/wp-content/plugins/elementor/assets/css/widget-google_maps.min.css?ver=3.32.5	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/plugins/elementor/assets/css/widget-google_maps.min9287.css	(from https://universum-projekt.hr/kontakt/)
21:22:07	45680/45680	---M--	200	added ('OK')	text/css	date:Mon,%2008%20Dec%202025%2009:14:01%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/css/post-1055.css?ver=1765185241	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/css/post-10555dbb.css	(from https://universum-projekt.hr/kontakt/)
21:22:10	318/318	---MC-	500	error ('Internal%20Server%20Error')	text/xml	etag:%22a1e43a3ecdc84a15f6dee634d8053eb6%22	https://universum-projekt.hr/feed/	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/feed/index.html	(from https://universum-projekt.hr/)
21:22:10	318/318	---MC-	500	error ('Internal%20Server%20Error')	text/xml	etag:%22a1e43a3ecdc84a15f6dee634d8053eb6%22	https://universum-projekt.hr/comments/feed/	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/comments/feed/index.html	(from https://universum-projekt.hr/)
21:22:11	32874/32874	---MC-	200	added ('OK')	application/json	date:Sat,%2014%20Feb%202026%2020:22:07%20GMT	https://universum-projekt.hr/wp-json/wp/v2/pages/1055	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-json/wp/v2/pages/1055.json	(from https://universum-projekt.hr/kontakt/)
21:22:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Feb%202026%2020:22:08%20GMT	https://universum-projekt.hr/?p=1055	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/indexb0e9.html	(from https://universum-projekt.hr/kontakt/)
21:22:21	20524/20524	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:14%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/dmsans-rp2wp2ywxg089uriczasexd86j3t9jz86mvyykk58vxh.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/dmsans-rp2wp2ywxg089uriczasexd86j3t9jz86mvyykk58vxh.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/dmsans.css?ver=1746171975)
21:22:21	39656/39656	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:14%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/dmsans-rp2wp2ywxg089uriczasexd86j3t9jz86mvyyky58q.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/dmsans-rp2wp2ywxg089uriczasexd86j3t9jz86mvyyky58q.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/dmsans.css?ver=1746171975)
21:22:21	18124/18124	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:15%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/dmsans-rp2yp2ywxg089urii5-g4vlh9vod8cmcqbu6-k6h9q.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/dmsans-rp2yp2ywxg089urii5-g4vlh9vod8cmcqbu6-k6h9q.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/dmsans.css?ver=1746171975)
21:22:21	36848/36848	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20May%202025%2007:46:15%20GMT	https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/dmsans-rp2yp2ywxg089urii5-g4vlh9vod8cmcqbu0-k4.woff2	C:/Users/Domagoj/Desktop/Unipro/unipro3/WebUnipro%204/universum-projekt.hr/wp-content/uploads/elementor/google-fonts/fonts/dmsans-rp2yp2ywxg089urii5-g4vlh9vod8cmcqbu0-k4.woff2	(from https://universum-projekt.hr/wp-content/uploads/elementor/google-fonts/css/dmsans.css?ver=1746171975)
